username,name,email,password,gender,marriage,income_prospect,asset_level,income_level,finance_type,product_list
user_19861,User 19861,user19861@example.com,password19861,male,married,decreasing,100m_to_500m,100m_to_300m,spender,"{""deposits"": [26, 59, 60, 95], ""savings"": []}"
user_19862,User 19862,user19862@example.com,password19862,male,married,stable_increase,500m_to_1b,below_30m,planner,"{""deposits"": [46], ""savings"": [132]}"
user_19863,User 19863,user19863@example.com,password19863,male,married,stable_increase,100m_to_500m,70m_to_100m,investor,"{""deposits"": [92], ""savings"": []}"
user_19864,User 19864,user19864@example.com,password19864,female,single,decreasing,above_1b,30m_to_50m,investor,"{""deposits"": [], ""savings"": []}"
user_19865,User 19865,user19865@example.com,password19865,female,single,decreasing,above_1b,above_300m,planner,"{""deposits"": [], ""savings"": [149]}"
user_19866,User 19866,user19866@example.com,password19866,male,single,decreasing,below_10m,above_300m,investor,"{""deposits"": [83, 31, 1, 92], ""savings"": []}"
user_19867,User 19867,user19867@example.com,password19867,female,single,decreasing,100m_to_500m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [170, 197]}"
user_19868,User 19868,user19868@example.com,password19868,female,married,unstable,100m_to_500m,above_300m,investor,"{""deposits"": [35, 11, 82, 76], ""savings"": [171, 111, 158]}"
user_19869,User 19869,user19869@example.com,password19869,female,single,unstable,above_1b,100m_to_300m,planner,"{""deposits"": [], ""savings"": [189, 171]}"
user_19870,User 19870,user19870@example.com,password19870,female,married,decreasing,100m_to_500m,30m_to_50m,saver,"{""deposits"": [84, 73, 54, 60], ""savings"": [134]}"
user_19871,User 19871,user19871@example.com,password19871,male,married,stable_increase,below_10m,below_30m,planner,"{""deposits"": [94, 66], ""savings"": [157, 105, 146]}"
user_19872,User 19872,user19872@example.com,password19872,male,married,decreasing,100m_to_500m,above_300m,planner,"{""deposits"": [44, 50], ""savings"": [122, 157, 162]}"
user_19873,User 19873,user19873@example.com,password19873,female,married,decreasing,50m_to_100m,below_30m,investor,"{""deposits"": [], ""savings"": [165]}"
user_19874,User 19874,user19874@example.com,password19874,female,single,decreasing,500m_to_1b,50m_to_70m,investor,"{""deposits"": [55, 26], ""savings"": [117, 120, 166]}"
user_19875,User 19875,user19875@example.com,password19875,female,married,decreasing,below_10m,50m_to_70m,investor,"{""deposits"": [], ""savings"": []}"
user_19876,User 19876,user19876@example.com,password19876,male,married,unstable,10m_to_50m,70m_to_100m,planner,"{""deposits"": [79], ""savings"": [152, 105, 173]}"
user_19877,User 19877,user19877@example.com,password19877,male,single,stable_increase,10m_to_50m,50m_to_70m,spender,"{""deposits"": [], ""savings"": [155]}"
user_19878,User 19878,user19878@example.com,password19878,female,single,stable_increase,100m_to_500m,50m_to_70m,spender,"{""deposits"": [14, 1, 96], ""savings"": [104, 163]}"
user_19879,User 19879,user19879@example.com,password19879,male,married,stable_increase,100m_to_500m,100m_to_300m,planner,"{""deposits"": [], ""savings"": []}"
user_19880,User 19880,user19880@example.com,password19880,female,married,decreasing,below_10m,above_300m,planner,"{""deposits"": [17, 69, 16, 9], ""savings"": [103]}"
user_19881,User 19881,user19881@example.com,password19881,male,married,decreasing,50m_to_100m,below_30m,planner,"{""deposits"": [90, 77, 2], ""savings"": [184]}"
user_19882,User 19882,user19882@example.com,password19882,female,married,unstable,below_10m,50m_to_70m,spender,"{""deposits"": [82, 96], ""savings"": [195, 168]}"
user_19883,User 19883,user19883@example.com,password19883,male,single,stable_increase,500m_to_1b,100m_to_300m,spender,"{""deposits"": [51], ""savings"": []}"
user_19884,User 19884,user19884@example.com,password19884,male,married,stable_increase,above_1b,100m_to_300m,spender,"{""deposits"": [53, 28, 59], ""savings"": []}"
user_19885,User 19885,user19885@example.com,password19885,female,married,decreasing,500m_to_1b,30m_to_50m,planner,"{""deposits"": [], ""savings"": [142]}"
user_19886,User 19886,user19886@example.com,password19886,female,married,decreasing,below_10m,above_300m,investor,"{""deposits"": [63], ""savings"": []}"
user_19887,User 19887,user19887@example.com,password19887,male,married,stable_increase,below_10m,above_300m,spender,"{""deposits"": [66, 51], ""savings"": [110]}"
user_19888,User 19888,user19888@example.com,password19888,male,married,unstable,below_10m,above_300m,investor,"{""deposits"": [95, 68], ""savings"": []}"
user_19889,User 19889,user19889@example.com,password19889,female,married,unstable,500m_to_1b,30m_to_50m,investor,"{""deposits"": [100, 76], ""savings"": [174]}"
user_19890,User 19890,user19890@example.com,password19890,male,single,unstable,100m_to_500m,50m_to_70m,investor,"{""deposits"": [86], ""savings"": [130, 142]}"
user_19891,User 19891,user19891@example.com,password19891,female,married,unstable,10m_to_50m,50m_to_70m,planner,"{""deposits"": [84], ""savings"": []}"
user_19892,User 19892,user19892@example.com,password19892,female,married,decreasing,below_10m,above_300m,planner,"{""deposits"": [26, 16, 99], ""savings"": []}"
user_19893,User 19893,user19893@example.com,password19893,male,single,unstable,100m_to_500m,30m_to_50m,spender,"{""deposits"": [6, 38, 83], ""savings"": [191]}"
user_19894,User 19894,user19894@example.com,password19894,male,single,stable_increase,below_10m,below_30m,spender,"{""deposits"": [55], ""savings"": [107, 155, 152]}"
user_19895,User 19895,user19895@example.com,password19895,female,married,decreasing,below_10m,below_30m,investor,"{""deposits"": [43], ""savings"": [175, 170, 140]}"
user_19896,User 19896,user19896@example.com,password19896,male,married,unstable,below_10m,70m_to_100m,saver,"{""deposits"": [18, 55, 2], ""savings"": [181, 142, 133, 167]}"
user_19897,User 19897,user19897@example.com,password19897,male,married,decreasing,above_1b,above_300m,investor,"{""deposits"": [35, 11, 27], ""savings"": [186, 161, 102]}"
user_19898,User 19898,user19898@example.com,password19898,male,married,stable_increase,below_10m,100m_to_300m,investor,"{""deposits"": [27, 60, 71, 63], ""savings"": [130]}"
user_19899,User 19899,user19899@example.com,password19899,male,single,stable_increase,above_1b,below_30m,investor,"{""deposits"": [26], ""savings"": [155]}"
user_19900,User 19900,user19900@example.com,password19900,female,married,unstable,above_1b,above_300m,planner,"{""deposits"": [81, 25, 71, 46], ""savings"": [157, 164, 139, 193]}"
user_19901,User 19901,user19901@example.com,password19901,female,single,unstable,below_10m,50m_to_70m,investor,"{""deposits"": [41, 11], ""savings"": [137]}"
user_19902,User 19902,user19902@example.com,password19902,male,married,decreasing,above_1b,30m_to_50m,investor,"{""deposits"": [61, 25], ""savings"": [136, 120]}"
user_19903,User 19903,user19903@example.com,password19903,male,single,stable_increase,50m_to_100m,50m_to_70m,saver,"{""deposits"": [99, 9, 55], ""savings"": [106]}"
user_19904,User 19904,user19904@example.com,password19904,female,single,stable_increase,50m_to_100m,100m_to_300m,saver,"{""deposits"": [79], ""savings"": []}"
user_19905,User 19905,user19905@example.com,password19905,male,married,stable_increase,below_10m,70m_to_100m,planner,"{""deposits"": [57, 97, 65, 78], ""savings"": [129]}"
user_19906,User 19906,user19906@example.com,password19906,male,married,unstable,500m_to_1b,50m_to_70m,investor,"{""deposits"": [67], ""savings"": [153, 124, 116, 183]}"
user_19907,User 19907,user19907@example.com,password19907,male,married,decreasing,50m_to_100m,70m_to_100m,investor,"{""deposits"": [61, 35, 82], ""savings"": [188, 134]}"
user_19908,User 19908,user19908@example.com,password19908,male,married,stable_increase,500m_to_1b,above_300m,spender,"{""deposits"": [], ""savings"": [113, 105, 179]}"
user_19909,User 19909,user19909@example.com,password19909,female,married,unstable,500m_to_1b,70m_to_100m,saver,"{""deposits"": [50, 30, 81], ""savings"": [131, 170, 153, 162]}"
user_19910,User 19910,user19910@example.com,password19910,male,married,stable_increase,above_1b,70m_to_100m,investor,"{""deposits"": [20], ""savings"": [169, 170, 129, 156]}"
user_19911,User 19911,user19911@example.com,password19911,male,single,unstable,50m_to_100m,100m_to_300m,planner,"{""deposits"": [], ""savings"": []}"
user_19912,User 19912,user19912@example.com,password19912,male,married,decreasing,500m_to_1b,below_30m,saver,"{""deposits"": [], ""savings"": [174]}"
user_19913,User 19913,user19913@example.com,password19913,female,single,decreasing,50m_to_100m,50m_to_70m,investor,"{""deposits"": [27, 88], ""savings"": [142, 120, 106, 145]}"
user_19914,User 19914,user19914@example.com,password19914,female,married,stable_increase,100m_to_500m,70m_to_100m,investor,"{""deposits"": [73, 69, 22], ""savings"": [173, 183]}"
user_19915,User 19915,user19915@example.com,password19915,male,single,decreasing,below_10m,below_30m,investor,"{""deposits"": [], ""savings"": [182, 126, 134]}"
user_19916,User 19916,user19916@example.com,password19916,female,married,decreasing,10m_to_50m,70m_to_100m,saver,"{""deposits"": [81, 32], ""savings"": [200, 198, 103, 164]}"
user_19917,User 19917,user19917@example.com,password19917,male,married,stable_increase,50m_to_100m,above_300m,investor,"{""deposits"": [74, 12], ""savings"": [168, 105, 128]}"
user_19918,User 19918,user19918@example.com,password19918,female,single,decreasing,100m_to_500m,30m_to_50m,investor,"{""deposits"": [27, 81, 51, 82], ""savings"": [195, 199, 122, 115]}"
user_19919,User 19919,user19919@example.com,password19919,male,single,stable_increase,100m_to_500m,50m_to_70m,spender,"{""deposits"": [68, 65, 74, 31], ""savings"": []}"
user_19920,User 19920,user19920@example.com,password19920,female,single,stable_increase,above_1b,100m_to_300m,planner,"{""deposits"": [68], ""savings"": [136, 112, 128, 124]}"
user_19921,User 19921,user19921@example.com,password19921,female,married,decreasing,10m_to_50m,70m_to_100m,investor,"{""deposits"": [], ""savings"": [194, 108, 179]}"
user_19922,User 19922,user19922@example.com,password19922,male,single,decreasing,500m_to_1b,100m_to_300m,saver,"{""deposits"": [51, 59, 92, 2], ""savings"": [200, 175, 148, 196]}"
user_19923,User 19923,user19923@example.com,password19923,male,married,stable_increase,50m_to_100m,50m_to_70m,spender,"{""deposits"": [56, 99], ""savings"": [149, 117, 106, 137]}"
user_19924,User 19924,user19924@example.com,password19924,male,single,unstable,500m_to_1b,100m_to_300m,spender,"{""deposits"": [25], ""savings"": [170]}"
user_19925,User 19925,user19925@example.com,password19925,female,married,unstable,below_10m,below_30m,spender,"{""deposits"": [42, 76, 81], ""savings"": []}"
user_19926,User 19926,user19926@example.com,password19926,male,single,decreasing,below_10m,50m_to_70m,investor,"{""deposits"": [90, 88, 13], ""savings"": []}"
user_19927,User 19927,user19927@example.com,password19927,female,single,decreasing,50m_to_100m,70m_to_100m,investor,"{""deposits"": [58, 31], ""savings"": [128]}"
user_19928,User 19928,user19928@example.com,password19928,male,single,stable_increase,50m_to_100m,100m_to_300m,spender,"{""deposits"": [33, 38], ""savings"": [151, 110]}"
user_19929,User 19929,user19929@example.com,password19929,female,married,decreasing,500m_to_1b,100m_to_300m,investor,"{""deposits"": [67, 52, 83, 16], ""savings"": [151]}"
user_19930,User 19930,user19930@example.com,password19930,female,married,decreasing,50m_to_100m,50m_to_70m,spender,"{""deposits"": [67, 34, 30], ""savings"": [164, 134, 177, 174]}"
user_19931,User 19931,user19931@example.com,password19931,male,single,decreasing,50m_to_100m,100m_to_300m,planner,"{""deposits"": [3, 84, 33, 23], ""savings"": [134, 127, 161]}"
user_19932,User 19932,user19932@example.com,password19932,female,married,unstable,500m_to_1b,above_300m,spender,"{""deposits"": [], ""savings"": [144, 168, 176]}"
user_19933,User 19933,user19933@example.com,password19933,female,single,unstable,100m_to_500m,70m_to_100m,spender,"{""deposits"": [31], ""savings"": [147, 124, 195, 146]}"
user_19934,User 19934,user19934@example.com,password19934,female,married,decreasing,100m_to_500m,30m_to_50m,planner,"{""deposits"": [49, 45, 17], ""savings"": [112]}"
user_19935,User 19935,user19935@example.com,password19935,female,married,stable_increase,above_1b,below_30m,investor,"{""deposits"": [54, 78, 52], ""savings"": [162, 166]}"
user_19936,User 19936,user19936@example.com,password19936,female,single,stable_increase,below_10m,100m_to_300m,planner,"{""deposits"": [], ""savings"": []}"
user_19937,User 19937,user19937@example.com,password19937,male,married,unstable,50m_to_100m,50m_to_70m,spender,"{""deposits"": [58, 75], ""savings"": [112, 186]}"
user_19938,User 19938,user19938@example.com,password19938,female,single,stable_increase,100m_to_500m,below_30m,saver,"{""deposits"": [], ""savings"": [107, 104]}"
user_19939,User 19939,user19939@example.com,password19939,female,single,unstable,50m_to_100m,100m_to_300m,investor,"{""deposits"": [25, 36, 94, 38], ""savings"": []}"
user_19940,User 19940,user19940@example.com,password19940,male,married,unstable,below_10m,above_300m,spender,"{""deposits"": [75, 63], ""savings"": [158]}"
user_19941,User 19941,user19941@example.com,password19941,male,married,unstable,500m_to_1b,70m_to_100m,planner,"{""deposits"": [37], ""savings"": [199, 116, 187]}"
user_19942,User 19942,user19942@example.com,password19942,female,single,decreasing,100m_to_500m,70m_to_100m,planner,"{""deposits"": [9, 44], ""savings"": [102, 109, 123]}"
user_19943,User 19943,user19943@example.com,password19943,male,married,unstable,50m_to_100m,above_300m,investor,"{""deposits"": [100], ""savings"": [193, 107, 113, 160]}"
user_19944,User 19944,user19944@example.com,password19944,male,married,unstable,below_10m,above_300m,planner,"{""deposits"": [79, 16], ""savings"": []}"
user_19945,User 19945,user19945@example.com,password19945,male,single,decreasing,50m_to_100m,50m_to_70m,investor,"{""deposits"": [34], ""savings"": [194, 174]}"
user_19946,User 19946,user19946@example.com,password19946,female,single,unstable,50m_to_100m,below_30m,saver,"{""deposits"": [82, 58, 39, 42], ""savings"": []}"
user_19947,User 19947,user19947@example.com,password19947,male,single,unstable,10m_to_50m,100m_to_300m,investor,"{""deposits"": [77], ""savings"": [165, 103]}"
user_19948,User 19948,user19948@example.com,password19948,male,married,decreasing,below_10m,100m_to_300m,saver,"{""deposits"": [], ""savings"": [126, 132]}"
user_19949,User 19949,user19949@example.com,password19949,male,single,stable_increase,below_10m,below_30m,spender,"{""deposits"": [], ""savings"": []}"
user_19950,User 19950,user19950@example.com,password19950,male,single,unstable,50m_to_100m,50m_to_70m,saver,"{""deposits"": [45, 55], ""savings"": []}"
user_19951,User 19951,user19951@example.com,password19951,female,single,decreasing,50m_to_100m,above_300m,spender,"{""deposits"": [17, 65, 88, 21], ""savings"": [161, 148, 112]}"
user_19952,User 19952,user19952@example.com,password19952,male,married,decreasing,500m_to_1b,50m_to_70m,saver,"{""deposits"": [56], ""savings"": []}"
user_19953,User 19953,user19953@example.com,password19953,female,single,unstable,above_1b,above_300m,saver,"{""deposits"": [73], ""savings"": [166, 155, 156, 129]}"
